,Id,PID,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Bathrooms,Pool,Year Sold,Yrs Since Constr or Remod,Built after 2005,Inflation Multiplier,HQ SF,Proximity to Pos Feat,Exter Qual x Cond,Garage Qual x Cond,Bsmt Qual x Cond,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Paved Drive_N,Paved Drive_P,Paved Drive_Y,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,Yr Sold_2006,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,USD_per_sqft,Good Nhood,Pref House Style,Pref Garage Type,Sold as New,Gtl Land Slope,Pref Lot Config,Zone RL,Pref Mas Vnr
749,2139,907202100,RL,39.0,16300,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Story,5,4,1977,1977,CompShg,None,0.0,3,3,4.0,3.0,Av,Rec,60.0,BLQ,417.0,399.0,876.0,GasA,3,907,0,0,907,1.0,0.0,1,0,3,1,3,5,0,0.0,Attchd,1977.0,RFn,1.0,308.0,3.0,3.0,0,0,0,0,0,0,0,1,WD ,130000,1.0,0,2007,30,1,1,907,0,9,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143.32965821389195,2,1,1,0,1,1,1,0
750,1585,916460060,RL,88.96628574915331,7915,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,6,5,1999,2000,CompShg,None,0.0,4,3,5.0,3.0,Mn,GLQ,1223.0,Unf,0.0,443.0,1666.0,GasA,5,1675,0,0,1675,1.0,0.0,2,0,3,1,4,6,0,0.0,Attchd,1999.0,RFn,2.0,435.0,3.0,3.0,165,52,0,0,0,0,0,12,WD ,195000,2.0,0,2008,8,1,2,1675,0,12,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116.41791044776119,3,1,1,0,1,1,1,0
751,1602,923250210,RL,100.0,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Story,5,5,1954,1954,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,5,988,0,0,988,0.0,0.0,1,0,2,1,3,4,0,0.0,Attchd,1954.0,RFn,2.0,520.0,3.0,3.0,0,0,0,0,0,0,0,2,WD ,113000,1.0,0,2008,54,1,2,988,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114.37246963562752,2,1,1,0,0,1,1,0
752,2888,914474020,RL,70.0,9116,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Story,8,5,2001,2001,CompShg,None,0.0,4,3,5.0,3.0,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,5,1491,0,0,1491,0.0,0.0,2,0,3,1,4,7,0,0.0,Attchd,2001.0,RFn,2.0,490.0,3.0,3.0,120,100,0,0,0,0,0,5,WD ,209000,2.0,0,2006,5,1,0,1491,0,12,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140.17437961099932,2,1,1,0,1,0,1,0
753,965,916403250,RL,125.0,14419,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,SLvl,7,5,1987,1989,CompShg,BrkFace,310.0,3,3,4.0,3.0,Gd,GLQ,904.0,ALQ,624.0,117.0,1645.0,GasA,5,1479,0,0,1479,2.0,0.0,2,1,3,1,4,7,1,3.0,Attchd,1987.0,Fin,2.0,578.0,3.0,3.0,224,238,0,0,0,0,0,7,WD ,213500,2.5,0,2009,20,1,3,1479,0,9,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,144.35429344151453,3,0,1,0,1,0,1,1
754,645,535304100,RL,67.0,13070,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,5,1951,1951,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,308.0,Unf,0.0,323.0,631.0,GasA,3,1112,0,0,1112,0.0,0.0,1,0,2,1,3,5,0,0.0,Basment,1951.0,Unf,2.0,480.0,3.0,3.0,0,0,0,0,255,0,0,10,WD ,126000,1.0,0,2009,58,1,3,1112,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113.30935251798562,1,1,0,0,1,0,1,0
755,789,905450020,RL,73.0,9855,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Story,6,5,1956,1956,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,3,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,1,4.0,Attchd,1956.0,Unf,2.0,480.0,3.0,3.0,0,0,0,0,0,0,0,11,COD,127500,1.0,0,2009,53,1,3,1689,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.48845470692717,1,1,1,0,1,0,1,0
756,1015,527252080,RL,60.0,8118,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,PosN,PosN,1Story,9,5,2007,2007,CompShg,BrkFace,178.0,5,3,5.0,3.0,Gd,GLQ,1034.0,Unf,0.0,676.0,1710.0,GasA,5,1710,0,0,1710,1.0,0.0,2,0,2,1,5,6,1,4.0,Attchd,2007.0,RFn,2.0,557.0,3.0,3.0,156,48,0,0,0,0,0,7,WD ,334000,2.0,0,2008,1,1,2,1710,2,15,9.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,195.3216374269006,3,1,1,0,1,1,1,1
757,1264,535426260,RL,104.49880382090505,10920,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,5,1960,1960,CompShg,BrkFace,212.0,3,3,3.0,3.0,No,BLQ,733.0,Unf,0.0,520.0,1253.0,GasA,3,1253,0,0,1253,1.0,0.0,1,1,2,1,3,5,1,3.0,Attchd,1960.0,RFn,1.0,352.0,3.0,3.0,0,213,176,0,0,0,0,5,WD ,157000,1.5,0,2008,48,1,2,1253,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.29928172386273,1,1,1,0,1,0,1,1
758,1972,535477180,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Story,5,5,1962,1962,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,110.0,BLQ,442.0,312.0,864.0,GasA,4,864,0,0,864,0.0,0.0,1,0,2,1,3,5,0,0.0,Detchd,1962.0,Unf,1.0,294.0,3.0,3.0,58,0,0,0,0,0,0,12,WD ,125500,1.0,0,2007,45,1,1,864,1,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145.25462962962962,1,1,0,0,1,1,1,0
759,1481,907420080,RL,63.0,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2005,2005,CompShg,None,0.0,4,3,4.0,3.0,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,5,728,728,0,1456,1.0,0.0,2,1,3,1,4,7,1,4.0,Attchd,2005.0,Fin,2.0,410.0,3.0,3.0,36,18,0,0,0,0,0,10,WD ,189000,2.5,0,2008,3,1,2,1456,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129.80769230769232,2,1,1,0,1,1,1,0
760,954,914476380,RL,99.73464794142505,9947,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,SLvl,7,5,1990,1991,CompShg,None,0.0,3,3,4.0,3.0,Av,GLQ,611.0,Unf,0.0,577.0,1188.0,GasA,5,1217,0,0,1217,1.0,0.0,2,0,3,1,4,6,0,0.0,Attchd,1990.0,Unf,2.0,497.0,3.0,3.0,168,27,0,0,0,0,0,6,WD ,173000,2.0,0,2009,18,1,3,1217,0,9,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,142.15283483976992,2,0,1,0,1,1,1,0
761,2499,532476050,RL,100.0,14330,Pave,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,SLvl,7,4,1974,1974,CompShg,BrkFace,145.0,4,3,4.0,3.0,Gd,ALQ,1023.0,BLQ,497.0,228.0,1748.0,GasA,4,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,4,3.0,Attchd,1974.0,RFn,2.0,550.0,3.0,3.0,641,100,0,0,0,800,0,1,WD ,260000,2.0,1,2006,32,1,0,2646,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,98.26152683295541,3,0,1,0,1,0,1,1
762,824,906380050,RL,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,8,5,2007,2007,CompShg,None,0.0,4,3,4.0,3.0,Av,GLQ,20.0,Unf,0.0,846.0,866.0,GasA,5,866,902,0,1768,0.0,0.0,2,1,3,1,4,7,0,0.0,Attchd,2007.0,RFn,2.0,578.0,3.0,3.0,144,105,0,0,0,0,0,4,WD ,212000,2.5,0,2009,2,1,3,1768,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119.90950226244344,2,1,1,0,1,1,1,0
763,2769,907125020,RL,57.0,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,SFoyer,5,5,1996,1996,CompShg,None,0.0,4,3,4.0,3.0,Av,GLQ,298.0,Unf,0.0,572.0,870.0,GasA,5,914,0,0,914,0.0,0.0,1,0,2,1,3,5,0,0.0,Detchd,1998.0,Unf,2.0,576.0,3.0,3.0,0,0,0,0,0,0,0,7,WD ,148000,1.0,0,2006,10,1,0,914,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,161.92560175054706,2,0,0,0,1,1,1,0
764,123,534403360,RL,102.95630140987001,10600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,SLvl,6,5,1964,1964,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,3,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,0,0.0,Attchd,1964.0,Unf,2.0,480.0,3.0,3.0,0,172,0,0,0,0,0,5,COD,136300,2.0,0,2010,46,1,4,1775,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76.78873239436619,1,0,1,0,1,1,1,0
765,1862,533352075,RL,137.44089638822936,18890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,1.5Fin,5,5,1977,1977,CompShg,None,1.0,3,3,4.0,3.0,No,GLQ,498.0,Rec,211.0,652.0,1361.0,GasA,5,1361,1259,0,2620,0.0,0.0,2,2,4,2,3,12,1,3.0,BuiltIn,1977.0,RFn,2.0,600.0,3.0,3.0,155,24,145,0,0,0,8300,8,WD ,190000,3.0,0,2007,30,1,1,2620,0,9,9.0,12.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,72.51908396946565,2,0,1,0,1,1,1,0
766,1308,902300110,RM,69.0,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,5,1900,2006,CompShg,None,0.0,3,3,2.0,3.0,No,Unf,0.0,Unf,0.0,797.0,797.0,GasA,3,830,797,0,1627,0.0,0.0,2,0,4,2,3,10,0,0.0,Detchd,1950.0,Unf,2.0,420.0,2.0,1.0,192,0,60,0,0,0,0,2,WD ,139500,2.0,0,2008,2,1,2,1627,0,9,2.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,85.74062692071297,0,1,0,0,1,1,0,0
767,1758,528290060,RL,88.03408430829505,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,2Story,7,5,2003,2003,CompShg,None,0.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,5,660,660,0,1320,0.0,0.0,2,1,3,1,4,6,0,0.0,Attchd,2003.0,Fin,2.0,400.0,3.0,3.0,0,48,0,0,0,0,0,8,WD ,162000,2.5,0,2007,4,1,1,1320,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122.72727272727273,1,1,1,0,1,1,1,0
768,2236,910201110,RM,50.0,6060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,4,5,1939,1950,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,732.0,732.0,GasA,4,772,351,0,1123,0.0,0.0,1,0,3,1,3,4,0,0.0,Detchd,1979.0,Unf,1.0,264.0,3.0,3.0,0,0,140,0,0,0,0,6,WD ,100000,1.0,0,2007,57,1,1,1123,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.04719501335708,0,0,0,0,1,1,0,0
769,2912,923225510,RL,58.0,10172,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,7,1968,2003,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,441.0,Unf,0.0,423.0,864.0,GasA,5,874,0,0,874,1.0,0.0,1,0,3,1,3,5,0,0.0,Attchd,1968.0,RFn,1.0,288.0,3.0,3.0,0,120,0,0,0,0,0,10,WD ,126500,1.0,0,2006,3,1,0,874,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144.73684210526315,2,1,1,0,1,1,1,0
770,2093,906201200,RL,86.0,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,7,5,1986,1987,CompShg,BrkFace,172.0,4,3,3.0,3.0,Gd,LwQ,28.0,ALQ,1474.0,0.0,1502.0,GasA,5,1553,1177,0,2730,1.0,0.0,2,1,4,1,4,8,1,3.0,Attchd,1987.0,Fin,2.0,576.0,3.0,3.0,201,96,0,0,0,0,0,8,WD ,301000,2.5,0,2007,20,1,1,2730,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.25641025641026,1,1,1,0,1,1,1,1
771,2128,907180040,RL,69.0,9337,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,6,5,1997,1997,CompShg,None,0.0,3,4,4.0,3.0,No,GLQ,648.0,Unf,0.0,176.0,824.0,GasA,5,905,881,0,1786,1.0,0.0,2,1,3,1,4,7,0,0.0,Attchd,1997.0,RFn,2.0,684.0,3.0,3.0,0,162,0,0,0,0,0,5,WD ,204750,2.5,0,2007,10,1,1,1786,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.64165733482643,2,1,1,0,1,1,1,0
772,679,535451170,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,4,5,1949,1950,CompShg,None,0.0,3,3,0.0,0.0,,,0.0,,0.0,0.0,0.0,Wall,3,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,0,0.0,Detchd,1956.0,Unf,2.0,420.0,3.0,3.0,0,0,0,0,0,0,0,6,WD ,90000,2.0,0,2009,59,1,3,1040,0,9,9.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.53846153846153,1,1,0,0,1,1,1,0
773,1313,902304060,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,5,1920,1960,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,234.0,Unf,0.0,739.0,973.0,GasA,3,1377,973,0,2350,0.0,0.0,2,0,4,2,3,10,0,0.0,2Types,1930.0,Unf,2.0,393.0,3.0,3.0,0,0,219,0,0,0,0,4,WD ,130000,2.0,0,2008,48,1,2,2350,0,9,9.0,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55.319148936170215,0,1,0,0,1,1,0,0
774,2534,534201250,RL,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,2Story,5,5,1968,1968,CompShg,BrkFace,300.0,3,3,4.0,2.0,Mn,ALQ,361.0,Rec,483.0,56.0,900.0,GasA,5,884,886,0,1770,1.0,0.0,1,1,4,1,3,7,0,0.0,Attchd,1968.0,RFn,2.0,530.0,3.0,3.0,0,60,0,0,270,0,455,6,WD ,155000,1.5,0,2006,38,1,0,1770,0,9,9.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.57062146892656,1,1,1,0,1,1,1,1
775,1273,535453210,RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1960,1960,CompShg,None,0.0,3,3,3.0,3.0,No,BLQ,374.0,LwQ,532.0,363.0,1269.0,GasA,3,1269,0,0,1269,0.0,0.0,1,1,3,1,3,6,1,3.0,Detchd,1964.0,Unf,1.0,308.0,3.0,3.0,0,0,0,0,0,0,0,6,WD ,155000,1.5,0,2008,48,1,2,1269,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122.14342001576044,1,1,0,0,1,1,1,0
